Customer_ID,First_Purchase_Date,Last_Purchase_Date,Tenure_Months,Total_Orders,Avg_Order_Value,Total_Spend,Reward_Points,Purchase_Frequency,Avg_Discount_Used,Churn_Probability,Category_Loyalty,Preferred_Channel,City,State,Latitude,Longitude
C883,2021-09-30 02:56:56.788485,2022-01-19 02:56:56.788485,4,11,1939.21,21331.31,1066,2.75,0.06,0.1,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C884,2020-08-17 02:56:56.788485,2020-12-11 02:56:56.788485,4,62,1642.92,101861.04,5093,15.5,0.01,0.04,Clothing,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C885,2020-09-14 02:56:56.788485,2020-10-15 02:56:56.788485,1,36,1334.75,48051.0,2402,36.0,0.13,0.79,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C886,2023-01-03 02:56:56.788485,2023-08-24 02:56:56.788485,8,39,727.27,28363.53,1418,4.88,0.13,0.26,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C887,2024-03-30 02:56:56.788485,2024-09-25 02:56:56.788485,6,53,872.37,46235.61,2311,8.83,0.07,0.34,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C888,2023-10-24 02:56:56.788485,2024-09-10 02:56:56.788485,11,90,1405.95,126535.5,6326,8.18,0.04,0.07,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C889,2021-03-04 02:56:56.788485,2021-07-14 02:56:56.788485,4,78,329.57,25706.46,1285,19.5,0.15,0.19,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C890,2021-07-08 02:56:56.788485,2021-08-30 02:56:56.788485,2,56,662.03,37073.68,1853,28.0,0.19,0.76,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C891,2024-02-11 02:56:56.788485,2024-10-09 02:56:56.788485,8,1,1485.02,1485.02,74,0.12,0.25,0.49,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C892,2021-10-31 02:56:56.788485,2022-02-02 02:56:56.788485,3,56,1064.03,59585.68,2979,18.67,0.19,0.87,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C893,2021-10-22 02:56:56.788485,2022-06-17 02:56:56.788485,8,4,924.31,3697.24,184,0.5,0.2,0.4,Furniture,Online,Hyderabad,Telangana,17.385,78.4867
C894,2023-11-11 02:56:56.788485,2024-08-17 02:56:56.788485,9,30,472.62,14178.6,708,3.33,0.16,0.27,Food,Online,Chennai,Tamil Nadu,13.0827,80.2707
C895,2023-01-31 02:56:56.788485,2023-06-26 02:56:56.788485,5,12,995.33,11943.96,597,2.4,0.25,0.35,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C896,2022-03-10 02:56:56.788485,2022-08-02 02:56:56.788485,5,35,1587.25,55553.75,2777,7.0,0.16,0.71,Food,Online,Pune,Maharashtra,18.5204,73.8567
C897,2023-01-24 02:56:56.788485,2023-10-17 02:56:56.788485,9,77,675.22,51991.94,2599,8.56,0.22,0.55,Food,Online,Kolkata,West Bengal,22.5726,88.3639
C898,2022-07-17 02:56:56.788485,2022-11-28 02:56:56.788485,4,52,209.72,10905.44,545,13.0,0.24,0.9,Clothing,Retail,Jaipur,Rajasthan,26.9124,75.7873
C899,2021-04-24 02:56:56.788485,2022-02-06 02:56:56.788485,10,31,1403.31,43502.61,2175,3.1,0.23,0.6,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C900,2024-02-12 02:56:56.788485,2024-04-27 02:56:56.788485,2,87,1950.73,169713.51,8485,43.5,0.1,0.49,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C901,2024-04-14 02:56:56.788485,2025-03-20 02:56:56.788485,11,68,1292.29,87875.72,4393,6.18,0.03,0.78,Food,Online,Delhi,Delhi,28.6139,77.209
C902,2020-07-19 02:56:56.788485,2021-07-14 02:56:56.788485,12,52,415.86,21624.72,1081,4.33,0.05,0.94,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C903,2023-08-12 02:56:56.788485,2024-04-13 02:56:56.788485,8,80,777.32,62185.6,3109,10.0,0.02,0.36,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C904,2021-05-17 02:56:56.788485,2022-04-12 02:56:56.788485,11,7,1761.75,12332.25,616,0.64,0.04,0.25,Clothing,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C905,2023-04-22 02:56:56.788485,2024-04-18 02:56:56.788485,12,22,618.62,13609.64,680,1.83,0.05,0.61,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C906,2022-04-27 02:56:56.788485,2022-06-19 02:56:56.788485,2,93,1293.85,120328.05,6016,46.5,0.09,0.5,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C907,2022-05-20 02:56:56.788485,2022-07-23 02:56:56.788485,2,75,924.81,69360.75,3468,37.5,0.14,0.98,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C908,2023-10-16 02:56:56.788485,2023-12-08 02:56:56.788485,2,56,574.12,32150.72,1607,28.0,0.18,0.46,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C909,2022-12-05 02:56:56.788485,2023-01-31 02:56:56.788485,2,97,1664.13,161420.61,8071,48.5,0.06,0.08,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C910,2024-01-20 02:56:56.788485,2024-03-05 02:56:56.788485,2,58,1537.1,89151.8,4457,29.0,0.17,0.97,Food,Online,Mumbai,Maharashtra,19.076,72.8777
C911,2022-04-06 02:56:56.788485,2022-07-03 02:56:56.788485,3,93,1390.86,129349.98,6467,31.0,0.18,0.84,Food,Online,Delhi,Delhi,28.6139,77.209
C912,2022-10-11 02:56:56.788485,2023-07-10 02:56:56.788485,9,64,625.41,40026.24,2001,7.11,0.14,0.18,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C913,2021-08-07 02:56:56.788485,2022-03-31 02:56:56.788485,8,12,376.14,4513.68,225,1.5,0.23,0.9,Clothing,Online,Hyderabad,Telangana,17.385,78.4867
C914,2022-12-26 02:56:56.788485,2023-10-22 02:56:56.788485,10,7,1237.09,8659.63,432,0.7,0.04,0.34,Food,Online,Chennai,Tamil Nadu,13.0827,80.2707
C915,2022-09-18 02:56:56.788485,2023-06-23 02:56:56.788485,9,55,1196.62,65814.1,3290,6.11,0.05,0.38,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C916,2020-10-05 02:56:56.788485,2021-07-28 02:56:56.788485,10,62,539.09,33423.58,1671,6.2,0.11,0.9,Food,Retail,Pune,Maharashtra,18.5204,73.8567
C917,2020-11-21 02:56:56.788485,2021-07-01 02:56:56.788485,7,90,301.24,27111.6,1355,12.86,0.04,0.53,Food,Online,Kolkata,West Bengal,22.5726,88.3639
C918,2022-02-28 02:56:56.788485,2023-02-27 02:56:56.788485,12,73,345.28,25205.44,1260,6.08,0.15,0.15,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C919,2021-08-10 02:56:56.788485,2022-04-14 02:56:56.788485,8,98,1986.99,194725.02,9736,12.25,0.11,0.37,Furniture,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C920,2023-09-17 02:56:56.788485,2024-02-08 02:56:56.788485,5,77,1610.45,124004.65,6200,15.4,0.08,0.72,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C921,2022-02-28 02:56:56.788485,2022-06-05 02:56:56.788485,3,55,1859.58,102276.9,5113,18.33,0.05,0.18,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C922,2022-01-15 02:56:56.788485,2022-12-09 02:56:56.788485,11,36,551.1,19839.6,991,3.27,0.09,0.59,Electronics,Retail,Bengaluru,Karnataka,12.9716,77.5946
C923,2023-06-03 02:56:56.788485,2024-05-22 02:56:56.788485,12,89,1929.02,171682.78,8584,7.42,0.16,0.69,Food,Online,Hyderabad,Telangana,17.385,78.4867
C924,2021-03-20 02:56:56.788485,2021-07-02 02:56:56.788485,3,24,456.78,10962.72,548,8.0,0.15,0.35,Clothing,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C925,2022-04-15 02:56:56.788485,2022-08-25 02:56:56.788485,4,44,1116.35,49119.4,2455,11.0,0.05,0.69,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C926,2021-05-19 02:56:56.788485,2022-04-10 02:56:56.788485,11,17,1693.45,28788.65,1439,1.55,0.04,0.88,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C927,2023-01-01 02:56:56.788485,2023-07-27 02:56:56.788485,7,2,829.65,1659.3,82,0.29,0.02,0.47,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C928,2021-01-02 02:56:56.788485,2021-09-03 02:56:56.788485,8,13,964.69,12540.97,627,1.62,0.01,0.39,Food,Retail,Jaipur,Rajasthan,26.9124,75.7873
C929,2021-05-30 02:56:56.788485,2022-05-09 02:56:56.788485,11,31,430.73,13352.63,667,2.82,0.22,0.26,Furniture,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C930,2023-04-08 02:56:56.788485,2023-06-15 02:56:56.788485,2,93,421.26,39177.18,1958,46.5,0.02,0.6,Electronics,Online,Mumbai,Maharashtra,19.076,72.8777
C931,2024-02-22 02:56:56.788485,2024-12-06 02:56:56.788485,10,28,1315.22,36826.16,1841,2.8,0.19,0.87,Food,Retail,Delhi,Delhi,28.6139,77.209
C932,2023-04-30 02:56:56.788485,2023-12-19 02:56:56.788485,8,60,1415.96,84957.6,4247,7.5,0.22,0.33,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
C933,2021-03-09 02:56:56.788485,2021-04-14 02:56:56.788485,1,27,1599.2,43178.4,2158,27.0,0.03,0.4,Clothing,Retail,Hyderabad,Telangana,17.385,78.4867
C934,2021-04-21 02:56:56.788485,2021-07-08 02:56:56.788485,3,15,1202.03,18030.45,901,5.0,0.11,0.41,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C935,2023-03-16 02:56:56.788485,2023-05-10 02:56:56.788485,2,95,1362.37,129425.15,6471,47.5,0.24,0.56,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C936,2022-03-08 02:56:56.788485,2022-09-14 02:56:56.788485,6,79,224.33,17722.07,886,13.17,0.21,0.23,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C937,2021-05-14 02:56:56.788485,2021-12-05 02:56:56.788485,7,33,491.91,16233.03,811,4.71,0.13,0.82,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C938,2024-02-18 02:56:56.788485,2024-06-05 02:56:56.788485,4,20,1972.85,39457.0,1972,5.0,0.19,0.3,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C939,2020-10-24 02:56:56.788485,2020-11-24 02:56:56.788485,1,42,336.79,14145.18,707,42.0,0.21,0.7,Electronics,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C940,2021-07-16 02:56:56.788485,2021-12-24 02:56:56.788485,5,12,1421.82,17061.84,853,2.4,0.09,0.51,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C941,2021-02-04 02:56:56.788485,2021-12-06 02:56:56.788485,10,73,516.95,37737.35,1886,7.3,0.22,0.58,Food,Retail,Delhi,Delhi,28.6139,77.209
C942,2020-10-26 02:56:56.788485,2021-03-21 02:56:56.788485,5,23,1490.09,34272.07,1713,4.6,0.12,0.19,Clothing,Online,Bengaluru,Karnataka,12.9716,77.5946
C943,2022-04-26 02:56:56.788485,2022-11-05 02:56:56.788485,6,72,1470.78,105896.16,5294,12.0,0.14,0.73,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C944,2022-09-18 02:56:56.788485,2023-08-01 02:56:56.788485,11,96,621.56,59669.76,2983,8.73,0.25,0.19,Clothing,Online,Chennai,Tamil Nadu,13.0827,80.2707
C945,2024-04-16 02:56:56.788485,2024-06-12 02:56:56.788485,2,14,685.34,9594.76,479,7.0,0.21,0.12,Clothing,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C946,2020-10-26 02:56:56.788485,2021-10-23 02:56:56.788485,12,91,1378.59,125451.69,6272,7.58,0.1,0.55,Electronics,Retail,Pune,Maharashtra,18.5204,73.8567
C947,2023-12-29 02:56:56.788485,2024-01-28 02:56:56.788485,1,25,902.15,22553.75,1127,25.0,0.01,0.71,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C948,2021-04-17 02:56:56.788485,2021-11-20 02:56:56.788485,7,77,550.19,42364.63,2118,11.0,0.16,0.06,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C949,2023-01-24 02:56:56.788485,2023-04-19 02:56:56.788485,3,85,1517.02,128946.7,6447,28.33,0.18,0.08,Furniture,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C950,2021-05-27 02:56:56.788485,2021-07-30 02:56:56.788485,2,31,477.47,14801.57,740,15.5,0.17,0.8,Electronics,Online,Mumbai,Maharashtra,19.076,72.8777
C951,2023-09-18 02:56:56.788485,2024-02-06 02:56:56.788485,5,54,1740.16,93968.64,4698,10.8,0.24,0.8,Food,Online,Delhi,Delhi,28.6139,77.209
C952,2022-07-22 02:56:56.788485,2023-06-02 02:56:56.788485,10,5,1126.41,5632.05,281,0.5,0.22,0.25,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C953,2021-11-25 02:56:56.788485,2022-10-30 02:56:56.788485,11,13,390.26,5073.38,253,1.18,0.12,0.61,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C954,2020-07-16 02:56:56.788485,2020-09-19 02:56:56.788485,2,28,1449.33,40581.24,2029,14.0,0.03,0.44,Clothing,Online,Chennai,Tamil Nadu,13.0827,80.2707
C955,2024-05-08 02:56:56.788485,2025-01-09 02:56:56.788485,8,43,1134.49,48783.07,2439,5.38,0.12,0.63,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C956,2023-04-13 02:56:56.788485,2023-07-31 02:56:56.788485,4,89,736.5,65548.5,3277,22.25,0.18,0.86,Food,Retail,Pune,Maharashtra,18.5204,73.8567
C957,2023-06-13 02:56:56.788485,2024-05-21 02:56:56.788485,11,99,960.57,95096.43,4754,9.0,0.16,0.09,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C958,2022-11-03 02:56:56.788485,2023-02-23 02:56:56.788485,4,47,737.01,34639.47,1731,11.75,0.14,0.77,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C959,2020-12-13 02:56:56.788485,2021-03-17 02:56:56.788485,3,71,673.45,47814.95,2390,23.67,0.12,0.49,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C960,2021-05-08 02:56:56.788485,2022-04-27 02:56:56.788485,12,38,494.5,18791.0,939,3.17,0.08,0.56,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C961,2022-07-16 02:56:56.788485,2022-12-20 02:56:56.788485,5,96,852.98,81886.08,4094,19.2,0.08,0.65,Food,Online,Delhi,Delhi,28.6139,77.209
C962,2023-01-06 02:56:56.788485,2023-12-08 02:56:56.788485,11,67,651.78,43669.26,2183,6.09,0.13,0.91,Furniture,Online,Bengaluru,Karnataka,12.9716,77.5946
C963,2022-05-26 02:56:56.788485,2022-07-16 02:56:56.788485,2,62,1430.18,88671.16,4433,31.0,0.05,0.07,Furniture,Retail,Hyderabad,Telangana,17.385,78.4867
C964,2022-02-02 02:56:56.788485,2022-10-05 02:56:56.788485,8,39,1430.98,55808.22,2790,4.88,0.09,0.04,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C965,2022-11-13 02:56:56.788485,2023-03-29 02:56:56.788485,5,37,1103.31,40822.47,2041,7.4,0.09,0.18,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C966,2022-06-28 02:56:56.788485,2022-11-13 02:56:56.788485,5,86,1600.3,137625.8,6881,17.2,0.15,0.98,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C967,2023-10-07 02:56:56.788485,2024-05-04 02:56:56.788485,7,8,1714.41,13715.28,685,1.14,0.03,0.71,Furniture,Retail,Kolkata,West Bengal,22.5726,88.3639
C968,2022-09-23 02:56:56.788485,2023-04-04 02:56:56.788485,6,81,1243.58,100729.98,5036,13.5,0.21,0.61,Furniture,Retail,Jaipur,Rajasthan,26.9124,75.7873
C969,2022-01-03 02:56:56.788485,2022-04-10 02:56:56.788485,3,52,1314.08,68332.16,3416,17.33,0.14,0.06,Electronics,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C970,2021-10-23 02:56:56.788485,2022-09-09 02:56:56.788485,11,91,709.19,64536.29,3226,8.27,0.17,0.87,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C971,2022-06-30 02:56:56.788485,2023-01-25 02:56:56.788485,7,33,1810.76,59755.08,2987,4.71,0.18,0.81,Clothing,Retail,Delhi,Delhi,28.6139,77.209
C972,2024-04-19 02:56:56.788485,2024-11-15 02:56:56.788485,7,81,243.57,19729.17,986,11.57,0.08,0.66,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C973,2021-07-08 02:56:56.788485,2022-01-22 02:56:56.788485,7,42,827.48,34754.16,1737,6.0,0.12,0.34,Clothing,Retail,Hyderabad,Telangana,17.385,78.4867
C974,2021-03-04 02:56:56.788485,2021-04-24 02:56:56.788485,2,76,1499.24,113942.24,5697,38.0,0.24,0.08,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C975,2022-05-16 02:56:56.788485,2022-08-19 02:56:56.788485,3,27,344.16,9292.32,464,9.0,0.19,0.58,Furniture,Online,Ahmedabad,Gujarat,23.0225,72.5714
C976,2020-10-23 02:56:56.788485,2020-12-12 02:56:56.788485,2,8,529.71,4237.68,211,4.0,0.24,0.72,Food,Online,Pune,Maharashtra,18.5204,73.8567
C977,2021-01-14 02:56:56.788485,2021-05-23 02:56:56.788485,4,23,1260.71,28996.33,1449,5.75,0.19,0.1,Furniture,Retail,Kolkata,West Bengal,22.5726,88.3639
C978,2023-09-15 02:56:56.788485,2024-08-09 02:56:56.788485,11,64,1207.99,77311.36,3865,5.82,0.05,0.63,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C979,2020-09-10 02:56:56.788485,2021-01-20 02:56:56.788485,4,93,1530.07,142296.51,7114,23.25,0.03,0.29,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C980,2024-03-07 02:56:56.788485,2024-05-22 02:56:56.788485,3,20,1662.7,33254.0,1662,6.67,0.15,0.76,Clothing,Retail,Mumbai,Maharashtra,19.076,72.8777
C981,2022-11-27 02:56:56.788485,2023-02-03 02:56:56.788485,2,16,431.44,6903.04,345,8.0,0.1,0.54,Food,Online,Delhi,Delhi,28.6139,77.209
C982,2020-12-23 02:56:56.788485,2021-11-02 02:56:56.788485,10,17,233.09,3962.53,198,1.7,0.08,0.14,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C983,2023-01-04 02:56:56.788485,2023-12-09 02:56:56.788485,11,80,1441.35,115308.0,5765,7.27,0.2,0.53,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C984,2022-01-28 02:56:56.788485,2022-05-27 02:56:56.788485,4,19,742.51,14107.69,705,4.75,0.1,0.4,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C985,2021-03-26 02:56:56.788485,2021-07-18 02:56:56.788485,4,8,1326.77,10614.16,530,2.0,0.09,0.19,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C986,2020-12-31 02:56:56.788485,2021-10-29 02:56:56.788485,10,38,470.98,17897.24,894,3.8,0.21,0.83,Food,Retail,Pune,Maharashtra,18.5204,73.8567
C987,2020-11-07 02:56:56.788485,2021-06-12 02:56:56.788485,7,38,1044.27,39682.26,1984,5.43,0.21,0.02,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C988,2024-04-28 02:56:56.788485,2024-11-02 02:56:56.788485,6,53,1107.96,58721.88,2936,8.83,0.1,0.32,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C989,2022-05-23 02:56:56.788485,2023-02-19 02:56:56.788485,9,93,1253.14,116542.02,5827,10.33,0.21,0.02,Electronics,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C990,2020-10-21 02:56:56.788485,2021-01-31 02:56:56.788485,3,90,1123.71,101133.9,5056,30.0,0.21,0.1,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C991,2022-09-10 02:56:56.788485,2022-11-27 02:56:56.788485,3,31,1092.24,33859.44,1692,10.33,0.11,0.3,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C992,2023-11-20 02:56:56.788485,2024-03-29 02:56:56.788485,4,44,798.92,35152.48,1757,11.0,0.03,0.06,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C993,2021-05-14 02:56:56.788485,2021-06-14 02:56:56.788485,1,60,328.12,19687.2,984,60.0,0.01,0.59,Food,Online,Hyderabad,Telangana,17.385,78.4867
C994,2021-03-17 02:56:56.788485,2021-12-15 02:56:56.788485,9,76,361.14,27446.64,1372,8.44,0.14,0.1,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C995,2020-10-04 02:56:56.788485,2021-04-27 02:56:56.788485,7,17,980.8,16673.6,833,2.43,0.09,0.7,Clothing,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C996,2023-10-11 02:56:56.788485,2024-07-04 02:56:56.788485,9,79,840.43,66393.97,3319,8.78,0.25,0.06,Food,Retail,Pune,Maharashtra,18.5204,73.8567
C997,2021-09-07 02:56:56.788485,2021-12-04 02:56:56.788485,3,73,1129.04,82419.92,4120,24.33,0.2,0.07,Furniture,Retail,Kolkata,West Bengal,22.5726,88.3639
C998,2023-02-07 02:56:56.788485,2023-06-15 02:56:56.788485,4,39,748.71,29199.69,1459,9.75,0.19,0.31,Food,Retail,Jaipur,Rajasthan,26.9124,75.7873
C999,2024-01-17 02:56:56.788485,2024-02-17 02:56:56.788485,1,42,1438.24,60406.08,3020,42.0,0.24,0.89,Food,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
